"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EngineDebugMaterials/VertexColorMaterial.VertexColorMaterial","24","100","100","1","85.646584","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","24","205","205","1","190.166367","0","0"
"/Engine/ArtTools/RenderToTexture/Materials/Debug/M_Emissive_Color.M_Emissive_Color","24","2","2","1","1.065367","0","0"
"/OculusVR/Materials/PokeAHoleMaterial.PokeAHoleMaterial","24","2","2","1","1.319228","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","24","2","2","1","1.069379","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","24","40","40","1","33.115631","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","24","2","2","1","0.831874","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","24","2","2","1","0.997574","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","24","20","20","1","16.330074","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","24","2","2","1","0.876352","0","0"
"/Engine/EngineMaterials/BaseFlattenMaterial.BaseFlattenMaterial","24","41","41","1","31.429575","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","24","20","20","1","21.304367","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","24","10","10","1","3.421153","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","24","4","4","1","1.416711","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","24","97","97","1","68.754181","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","24","591","591","1","405.496643","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","24","27","27","1","18.775457","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_dynDust.M_ky_dynDust","24","10","10","1","5.708683","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_shockwave07.M_ky_shockwave07","24","8","8","1","4.632834","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_dust02uni_4x4.M_ky_dust02uni_4x4","24","10","10","1","5.715828","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_base_turbulence.M_ky_base_turbulence","24","10","10","1","5.493027","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_slash02_4x4.M_ky_slash02_4x4","24","10","10","1","5.867247","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_slash01_4x4.M_ky_slash01_4x4","24","12","12","1","7.291309","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_primitive.M_ky_primitive","24","12","12","1","6.894601","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_flare01_primitive.M_ky_flare01_primitive","24","84","84","6","47.120701","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","24","2","2","1","0.954718","0","0"
"/Game/TheSapphire/Art/Materials/M_CaveMaster.M_CaveMaster","24","82","82","2","67.213821","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","24","2","2","1","1.030122","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_Hiking_hat_A.M_Hiking_hat_A","24","40","40","1","29.992411","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_GrassA_red.M_GrassA_red","24","35","35","1","26.565660","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_Baton_wood.M_Baton_wood","24","40","40","1","29.712542","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_SpadA.M_SpadA","24","35","35","1","25.945362","0","0"
"/Game/Pspsps_Cat/Meshes/Equipment/M_Pan.M_Pan","24","35","35","1","26.981434","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_MeatA.M_MeatA","24","35","35","1","27.691273","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_Dried_fish.M_Dried_fish","24","35","35","1","26.631819","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_Bag_bread.M_Bag_bread","24","40","40","1","29.873589","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","24","2","2","1","1.032395","0","0"
"/Game/Pspsps_Cat/Materials/Environment/M_Butterfly_A.M_Butterfly_A","24","40","40","1","28.880611","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_Whirligig.M_Whirligig","24","40","40","1","29.457497","0","0"
"/Game/Pspsps_Cat/Materials/Environment/M_Environment_A.M_Environment_A","24","55","55","1","41.692024","0","0"
"/Game/TheSapphire/Art/Particles/Materials/M_Dust_Particle.M_Dust_Particle","24","80","80","1","57.156761","0","0"
"/Game/TheSapphire/Art/Materials/M_Wood.M_Wood","24","35","35","1","27.728518","0","0"
"/Game/TheSapphire/Art/Materials/M_Rocks.M_Rocks","24","35","35","1","28.468737","0","0"
"/Game/TheSapphire/Art/Decals/Materials/MI_D_Decals.MI_D_Decals","24","23","23","1","15.521902","0","0"
"/Game/TheSapphire/Art/Materials/M_LightBeam.M_LightBeam","24","2","2","1","0.962816","0","0"
"/Game/TheSapphire/Art/Materials/M_Curtain.M_Curtain","24","70","70","2","53.413757","0","0"
"/Game/TheSapphire/Art/Materials/M_Foliage.M_Foliage","24","70","70","1","52.734455","0","0"
"/Game/TheSapphire/Art/Materials/M_Terrain.M_Terrain","24","205","205","5","204.259964","164","41"
"/Game/TheSapphire/Art/Materials/M_Glass.M_Glass","24","35","35","1","26.870083","0","0"
"/Game/TheSapphire/Art/Materials/M_Water.M_Water","24","37","37","1","32.685196","0","0"
"/Game/TheSapphire/Art/Materials/M_LF_Caustics.M_LF_Caustics","24","2","2","1","0.921955","0","0"
"/Game/GoodSky/Source/Materials/M_GoodSky_Sun_Stars.M_GoodSky_Sun_Stars","24","2","2","1","1.412225","0","0"
"/Game/GoodSky/Source/Materials/M_GoodSky_Base.M_GoodSky_Base","24","2","2","1","1.161967","0","0"
"/Game/GoodSky/Source/ArrowTool/M_GoodSky_Sun_Emissive.M_GoodSky_Sun_Emissive","24","2","2","1","0.883824","0","0"
"/Game/GoodSky/Source/Materials/M_GoodSky_Sun_Stars_Moon.M_GoodSky_Sun_Stars_Moon","24","2","2","1","1.354236","0","0"
"/Game/GoodSky/Source/Materials/M_GoodSky_Storm.M_GoodSky_Storm","24","2","2","1","1.438751","0","0"
"/Game/GoodSky/Source/Materials/M_GoodSky_Moon.M_GoodSky_Moon","24","2","2","1","1.388467","0","0"
"/Game/GoodSky/Source/ArrowTool/M_GoodSky_SkyRing_.M_GoodSky_SkyRing_","24","9","9","1","3.714633","0","0"
"/Game/TheSapphire/Art/Materials/M_CubeMaterial.M_CubeMaterial","24","35","35","1","26.136263","0","0"
"/Game/Player/Pspsps_Cat/MT_Pspsps_CatSkill1.MT_Pspsps_CatSkill1","24","64","64","1","56.032810","0","0"
"/Game/GoodSky/Source/Materials/Light_Function/M_GoodSky_StormLightning_LightFunction.M_GoodSky_StormLightning_LightFunction","24","2","2","1","0.945591","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_shockWave03_4x4.M_ky_shockWave03_4x4","24","20","20","2","11.170330","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_thunderForBeam.M_ky_thunderForBeam","24","10","10","1","5.772298","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_vortex03.M_ky_vortex03","24","12","12","1","7.112065","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_tornado01.M_ky_tornado01","24","12","12","1","6.587053","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_vortex04_4x4.M_ky_vortex04_4x4","24","24","24","2","13.058699","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_stone02.M_ky_stone02","24","36","36","1","17.459248","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_base_turbulence.M_ky_base_turbulence","24","12","12","1","6.376752","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_dynDust.M_ky_dynDust","24","12","12","1","7.105526","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_auraWall02.M_ky_auraWall02","24","10","10","1","5.585014","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_starDust.M_ky_starDust","24","30","30","3","17.232683","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_primitiveColor.M_ky_primitiveColor","24","42","42","3","22.431183","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_auraWall01.M_ky_auraWall01","24","20","20","2","10.828362","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_circle04.M_ky_circle04","24","8","8","1","4.168445","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_polarGlow02.M_ky_polarGlow02","24","10","10","1","6.051939","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_lensFlare02.M_ky_lensFlare02","24","8","8","1","4.490956","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_shockwave08.M_ky_shockwave08","24","10","10","1","5.534065","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_polarShockwave02.M_ky_polarShockwave02","24","20","20","2","12.745743","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_gaseous03.M_ky_gaseous03","24","12","12","1","7.247346","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_trailGround01.M_ky_trailGround01","24","14","14","1","8.641765","0","0"
"/Engine/EngineMaterials/DefaultParticle.DefaultParticle","24","54","54","1","25.649830","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_trailGround01_2.M_ky_trailGround01_2","24","12","12","1","6.856679","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_shockWave05_2.M_ky_shockWave05_2","24","10","10","1","5.804231","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_dust02.M_ky_dust02","24","10","10","1","5.647766","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_aura09.M_ky_aura09","24","10","10","1","6.034159","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_vortex04_4x4.M_ky_vortex04_4x4","24","16","16","2","7.870237","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_trail_sword_attribute.M_ky_trail_sword_attribute","24","10","10","1","5.255118","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_waterDust.M_ky_waterDust","24","103","103","1","86.371437","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_turbDust.M_ky_turbDust","24","20","20","2","10.161536","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_trail_sword.M_ky_trail_sword","24","10","10","1","4.994529","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_trail_sword_primitive.M_ky_trail_sword_primitive","24","10","10","1","5.118266","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_primitive.M_ky_primitive","24","10","10","1","4.655154","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_aura14.M_ky_aura14","24","20","20","2","11.266201","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_empty.M_ky_empty","24","8","8","1","3.636803","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_shockWave03_4x4.M_ky_shockWave03_4x4","24","16","16","2","8.628113","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_ice04.M_ky_ice04","24","12","12","1","6.380905","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_noiseSmoke2.M_ky_noiseSmoke2","24","10","10","1","7.618078","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_sword_black.M_ky_sword_black","24","40","40","1","28.179817","0","0"
