"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Etc/MT_QuestRoomEnter.MT_QuestRoomEnter","24","38","38","1","52.326000","0","0"
"/Game/Player/Pspsps_Cat/MT_Pspsps_CatSkill2.MT_Pspsps_CatSkill2","24","48","48","1","46.350395","0","0"
"/Game/TheSapphire/Art/Materials/M_Props.M_Props","24","180","180","2","183.719086","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_waterDust.M_ky_waterDust","24","125","125","1","141.639526","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_fire03b2.M_ky_fire03b2","24","10","10","1","7.464962","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_empty.M_ky_empty","24","10","10","1","6.901726","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_dust01.M_ky_dust01","24","10","10","1","7.855371","0","0"
"/Game/Pspsps_Cat/Materials/Cat_Color/M_Chibi_Cat_0.M_Chibi_Cat_0","24","40","40","1","39.320187","0","0"
"/Game/Pspsps_Cat/Materials/Emotion/M_Chibi_Emo_1.M_Chibi_Emo_1","24","54","54","1","47.248501","0","0"
"/Engine/EngineDebugMaterials/WireframeMaterial.WireframeMaterial","24","177","177","1","103.338707","0","0"
"/Engine/EngineDebugMaterials/VertexColorMaterial.VertexColorMaterial","24","100","100","1","97.656441","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","24","205","205","1","220.368027","0","0"
"/Engine/ArtTools/RenderToTexture/Materials/Debug/M_Emissive_Color.M_Emissive_Color","24","2","2","1","1.153553","0","0"
"/OculusVR/Materials/PokeAHoleMaterial.PokeAHoleMaterial","24","2","2","1","1.191753","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","24","2","2","1","1.221915","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","24","40","40","1","40.658222","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","24","2","2","1","1.178179","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","24","2","2","1","1.213158","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","24","20","20","1","19.654613","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","24","2","2","1","1.208512","0","0"
"/Engine/EngineMaterials/BaseFlattenMaterial.BaseFlattenMaterial","24","41","41","1","39.125484","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","24","20","20","1","26.186462","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","24","10","10","1","4.559844","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","24","4","4","1","1.622852","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","24","97","97","1","80.536133","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","24","591","591","1","500.594879","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","24","27","27","1","23.386698","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_dynDust.M_ky_dynDust","24","10","10","1","7.003305","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_dust02uni_4x4.M_ky_dust02uni_4x4","24","10","10","1","6.870213","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_base_turbulence.M_ky_base_turbulence","24","10","10","1","6.847497","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_shockwave07.M_ky_shockwave07","24","8","8","1","5.761833","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_slash02_4x4.M_ky_slash02_4x4","24","10","10","1","7.228625","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_slash01_4x4.M_ky_slash01_4x4","24","12","12","1","9.086803","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_primitive.M_ky_primitive","24","12","12","1","8.525858","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_flare01_primitive.M_ky_flare01_primitive","24","84","84","6","57.633408","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","24","2","2","1","1.212766","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","24","2","2","1","1.158327","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_Hiking_hat_A.M_Hiking_hat_A","24","40","40","1","40.257980","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_GrassA_red.M_GrassA_red","24","35","35","1","35.347179","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_Baton_wood.M_Baton_wood","24","40","40","1","39.678337","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_SpadA.M_SpadA","24","35","35","1","35.209023","0","0"
"/Game/Pspsps_Cat/Meshes/Equipment/M_Pan.M_Pan","24","35","35","1","34.989857","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_MeatA.M_MeatA","24","35","35","1","35.720463","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_Dried_fish.M_Dried_fish","24","35","35","1","35.659370","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_Bag_bread.M_Bag_bread","24","40","40","1","39.434635","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","24","2","2","1","1.372208","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_Whirligig.M_Whirligig","24","40","40","1","39.508492","0","0"
"/Game/Pspsps_Cat/Materials/Environment/M_Environment_A.M_Environment_A","24","55","55","1","54.520775","0","0"
"/Game/TheSapphire/Art/Materials/M_Curtain.M_Curtain","24","70","70","2","71.534325","0","0"
"/Game/TheSapphire/Art/Materials/M_CaveMaster.M_CaveMaster","24","82","82","2","83.144211","0","0"
"/Game/TheSapphire/Art/Materials/M_Terrain.M_Terrain","24","205","205","5","281.218475","164","41"
"/Game/Pspsps_Cat/Materials/Environment/M_Butterfly_A.M_Butterfly_A","24","40","40","1","40.046413","0","0"
"/Game/TheSapphire/Art/Materials/M_Foliage.M_Foliage","24","70","70","1","72.377464","0","0"
"/Game/TheSapphire/Art/Materials/M_Glass.M_Glass","24","35","35","1","34.893703","0","0"
"/Game/TheSapphire/Art/Materials/M_Water.M_Water","24","37","37","1","48.228748","0","0"
"/Game/TheSapphire/Art/Materials/M_LightBeam.M_LightBeam","24","2","2","1","1.280843","0","0"
"/Game/TheSapphire/Art/Materials/M_LF_Caustics.M_LF_Caustics","24","2","2","1","1.533794","0","0"
"/Game/TheSapphire/Art/Decals/Materials/MI_D_Decals.MI_D_Decals","24","23","23","1","20.220282","0","0"
"/Game/TheSapphire/Art/Particles/Materials/M_Dust_Particle.M_Dust_Particle","24","80","80","1","76.767776","0","0"
"/Game/TheSapphire/Art/Materials/M_Wood.M_Wood","24","35","35","1","34.924511","0","0"
"/Game/TheSapphire/Art/Materials/M_Rocks.M_Rocks","24","35","35","1","34.576164","0","0"
"/Game/GoodSky/Source/Materials/M_GoodSky_Sun_Stars.M_GoodSky_Sun_Stars","24","2","2","1","1.682473","0","0"
"/Game/GoodSky/Source/Materials/M_GoodSky_Base.M_GoodSky_Base","24","2","2","1","1.294583","0","0"
"/Game/GoodSky/Source/ArrowTool/M_GoodSky_Sun_Emissive.M_GoodSky_Sun_Emissive","24","2","2","1","1.095173","0","0"
"/Game/GoodSky/Source/Materials/M_GoodSky_Sun_Stars_Moon.M_GoodSky_Sun_Stars_Moon","24","2","2","1","1.636835","0","0"
"/Game/GoodSky/Source/Materials/M_GoodSky_Storm.M_GoodSky_Storm","24","2","2","1","2.002295","0","0"
"/Game/GoodSky/Source/Materials/M_GoodSky_Moon.M_GoodSky_Moon","24","2","2","1","1.436439","0","0"
"/Game/GoodSky/Source/ArrowTool/M_GoodSky_SkyRing_.M_GoodSky_SkyRing_","24","9","9","1","4.773435","0","0"
"/Game/TheSapphire/Art/Materials/M_CubeMaterial.M_CubeMaterial","24","35","35","1","32.108601","0","0"
"/Game/Player/Pspsps_Cat/MT_Pspsps_CatSkill1.MT_Pspsps_CatSkill1","24","64","64","1","62.109501","0","0"
"/Game/GoodSky/Source/Materials/Light_Function/M_GoodSky_StormLightning_LightFunction.M_GoodSky_StormLightning_LightFunction","24","2","2","1","1.175155","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_shockWave03_4x4.M_ky_shockWave03_4x4","24","20","20","2","13.396727","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_vortex04_4x4.M_ky_vortex04_4x4","24","24","24","2","15.903890","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_starDust.M_ky_starDust","24","30","30","3","20.946785","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_primitiveColor.M_ky_primitiveColor","24","42","42","3","28.103647","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_auraWall01.M_ky_auraWall01","24","20","20","2","13.485270","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_polarShockwave02.M_ky_polarShockwave02","24","20","20","2","15.519254","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_vortex04_4x4.M_ky_vortex04_4x4","24","16","16","2","9.625515","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_turbDust.M_ky_turbDust","24","20","20","2","13.014727","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_shockWave03_4x4.M_ky_shockWave03_4x4","24","16","16","2","10.485287","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_aura14.M_ky_aura14","24","20","20","2","14.739614","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_thunderForBeam.M_ky_thunderForBeam","24","10","10","1","7.387728","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_vortex03.M_ky_vortex03","24","12","12","1","8.474401","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_tornado01.M_ky_tornado01","24","12","12","1","8.462502","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_stone02.M_ky_stone02","24","36","36","1","22.095739","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_base_turbulence.M_ky_base_turbulence","24","12","12","1","8.267760","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_dynDust.M_ky_dynDust","24","12","12","1","8.094102","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_auraWall02.M_ky_auraWall02","24","10","10","1","6.609995","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_circle04.M_ky_circle04","24","8","8","1","5.537652","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_polarGlow02.M_ky_polarGlow02","24","10","10","1","7.610763","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_lensFlare02.M_ky_lensFlare02","24","8","8","1","5.293744","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_shockwave08.M_ky_shockwave08","24","10","10","1","6.892930","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_gaseous03.M_ky_gaseous03","24","12","12","1","8.842771","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_trailGround01.M_ky_trailGround01","24","14","14","1","9.867435","0","0"
"/Engine/EngineMaterials/DefaultParticle.DefaultParticle","24","54","54","1","32.155064","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_trailGround01_2.M_ky_trailGround01_2","24","12","12","1","8.340144","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_shockWave05_2.M_ky_shockWave05_2","24","10","10","1","6.862181","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_dust02.M_ky_dust02","24","10","10","1","7.360191","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_aura09.M_ky_aura09","24","10","10","1","7.248179","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_trail_sword_attribute.M_ky_trail_sword_attribute","24","10","10","1","6.952119","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_waterDust.M_ky_waterDust","24","103","103","1","100.648964","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_trail_sword.M_ky_trail_sword","24","10","10","1","6.144406","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_trail_sword_primitive.M_ky_trail_sword_primitive","24","10","10","1","6.310007","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_primitive.M_ky_primitive","24","10","10","1","6.047263","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_empty.M_ky_empty","24","8","8","1","4.438944","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_ice04.M_ky_ice04","24","12","12","1","7.294824","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_noiseSmoke2.M_ky_noiseSmoke2","24","10","10","1","8.975934","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_sword_black.M_ky_sword_black","24","40","40","1","34.610287","0","0"
