"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/TheSapphire/Art/Materials/M_Props.M_Props","24","0","180","2","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_waterDust.M_ky_waterDust","24","0","125","1","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_flare_flash.M_ky_flare_flash","24","0","24","2","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_fire03b2.M_ky_fire03b2","24","0","10","1","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_empty.M_ky_empty","24","0","10","1","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_dust01.M_ky_dust01","24","0","10","1","0.000000","0","0"
"/Game/Pspsps_Cat/Materials/Cat_Color/M_Chibi_Cat_0.M_Chibi_Cat_0","24","0","40","1","0.000000","0","0"
"/Game/Pspsps_Cat/Materials/Emotion/M_Chibi_Emo_1.M_Chibi_Emo_1","24","0","54","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/WireframeMaterial.WireframeMaterial","24","0","177","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/VertexColorMaterial.VertexColorMaterial","24","0","100","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","24","0","205","1","0.000000","0","0"
"/Engine/ArtTools/RenderToTexture/Materials/Debug/M_Emissive_Color.M_Emissive_Color","24","0","2","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","24","0","22","2","0.000000","0","0"
"/OculusVR/Materials/PokeAHoleMaterial.PokeAHoleMaterial","24","0","2","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","24","0","2","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","24","0","40","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","24","0","2","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","24","0","2","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","24","0","26","6","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","24","0","20","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","24","0","2","1","0.000000","0","0"
"/Engine/EngineMaterials/BaseFlattenMaterial.BaseFlattenMaterial","24","0","41","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","24","0","20","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","24","0","10","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","24","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","24","0","97","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","24","0","591","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","24","0","27","1","0.000000","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_base_turbulence.M_ky_base_turbulence","24","0","10","1","0.000000","0","0"
"/Game/TheSapphire/Art/Materials/M_Terrain.M_Terrain","24","123","205","5","0.000000","0","41"
"/Game/AdvancedMagicFX12/Materials/M_ky_dust02uni_4x4.M_ky_dust02uni_4x4","24","0","10","1","0.000000","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_dynDust.M_ky_dynDust","24","0","10","1","0.000000","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_shockwave07.M_ky_shockwave07","24","0","8","1","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_slash02_4x4.M_ky_slash02_4x4","24","0","10","1","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_slash01_4x4.M_ky_slash01_4x4","24","0","12","1","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_primitive.M_ky_primitive","24","0","12","1","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_flare01_primitive.M_ky_flare01_primitive","24","0","84","6","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","24","0","2","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","24","0","2","1","0.000000","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_Hiking_hat_A.M_Hiking_hat_A","24","0","40","1","0.000000","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_GrassA_red.M_GrassA_red","24","0","35","1","0.000000","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_Baton_wood.M_Baton_wood","24","0","40","1","0.000000","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_SpadA.M_SpadA","24","0","35","1","0.000000","0","0"
"/Game/Pspsps_Cat/Meshes/Equipment/M_Pan.M_Pan","24","0","35","1","0.000000","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_MeatA.M_MeatA","24","0","35","1","0.000000","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_Dried_fish.M_Dried_fish","24","0","35","1","0.000000","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_Bag_bread.M_Bag_bread","24","0","40","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","24","0","2","1","0.000000","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_Whirligig.M_Whirligig","24","0","40","1","0.000000","0","0"
"/Game/Pspsps_Cat/Materials/Environment/M_Environment_A.M_Environment_A","24","0","55","1","0.000000","0","0"
"/Game/Pspsps_Cat/Materials/Environment/M_Butterfly_A.M_Butterfly_A","24","0","40","1","0.000000","0","0"
"/Game/TheSapphire/Art/Particles/Materials/M_Dust_Particle.M_Dust_Particle","24","0","80","1","0.000000","0","0"
"/Game/TheSapphire/Art/Materials/M_Wood.M_Wood","24","0","35","1","0.000000","0","0"
"/Game/TheSapphire/Art/Materials/M_CaveMaster.M_CaveMaster","24","0","82","2","0.000000","0","0"
"/Game/TheSapphire/Art/Materials/M_Rocks.M_Rocks","24","0","35","1","0.000000","0","0"
"/Game/TheSapphire/Art/Materials/M_LightBeam.M_LightBeam","24","0","2","1","0.000000","0","0"
"/Game/TheSapphire/Art/Materials/M_Curtain.M_Curtain","24","0","70","2","0.000000","0","0"
"/Game/TheSapphire/Art/Materials/M_Foliage.M_Foliage","24","0","70","1","0.000000","0","0"
"/Game/TheSapphire/Art/Materials/M_Glass.M_Glass","24","0","35","1","0.000000","0","0"
"/Game/TheSapphire/Art/Materials/M_Water.M_Water","24","0","37","1","0.000000","0","0"
"/Game/TheSapphire/Art/Materials/M_LF_Caustics.M_LF_Caustics","24","0","2","1","0.000000","0","0"
"/Game/TheSapphire/Art/Decals/Materials/MI_D_Decals.MI_D_Decals","24","0","23","1","0.000000","0","0"
"/Game/GoodSky/Source/Materials/M_GoodSky_Sun_Stars.M_GoodSky_Sun_Stars","24","0","2","1","0.000000","0","0"
"/Game/GoodSky/Source/Materials/M_GoodSky_Base.M_GoodSky_Base","24","0","2","1","0.000000","0","0"
"/Game/GoodSky/Source/ArrowTool/M_GoodSky_Sun_Emissive.M_GoodSky_Sun_Emissive","24","0","2","1","0.000000","0","0"
"/Game/GoodSky/Source/Materials/M_GoodSky_Sun_Stars_Moon.M_GoodSky_Sun_Stars_Moon","24","0","2","1","0.000000","0","0"
"/Game/GoodSky/Source/Materials/M_GoodSky_Storm.M_GoodSky_Storm","24","0","2","1","0.000000","0","0"
"/Game/GoodSky/Source/Materials/M_GoodSky_Moon.M_GoodSky_Moon","24","0","2","1","0.000000","0","0"
"/Game/GoodSky/Source/ArrowTool/M_GoodSky_SkyRing_.M_GoodSky_SkyRing_","24","0","9","1","0.000000","0","0"
"/Game/TheSapphire/Art/Materials/M_CubeMaterial.M_CubeMaterial","24","0","35","1","0.000000","0","0"
"/Game/Player/Pspsps_Cat/MT_Pspsps_CatSkill1.MT_Pspsps_CatSkill1","24","0","64","1","0.000000","0","0"
"/Game/GoodSky/Source/Materials/Light_Function/M_GoodSky_StormLightning_LightFunction.M_GoodSky_StormLightning_LightFunction","24","0","2","1","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_thunderForBeam.M_ky_thunderForBeam","24","0","10","1","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_vortex03.M_ky_vortex03","24","0","12","1","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_tornado01.M_ky_tornado01","24","0","12","1","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_shockWave03_4x4.M_ky_shockWave03_4x4","24","0","20","2","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_stone02.M_ky_stone02","24","0","36","1","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_vortex04_4x4.M_ky_vortex04_4x4","24","0","24","2","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_base_turbulence.M_ky_base_turbulence","24","0","12","1","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_dynDust.M_ky_dynDust","24","0","12","1","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_auraWall02.M_ky_auraWall02","24","0","10","1","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_starDust.M_ky_starDust","24","0","30","3","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_primitiveColor.M_ky_primitiveColor","24","0","42","3","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_auraWall01.M_ky_auraWall01","24","0","20","2","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_circle04.M_ky_circle04","24","0","8","1","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_polarGlow02.M_ky_polarGlow02","24","0","10","1","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_lensFlare02.M_ky_lensFlare02","24","0","8","1","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_shockwave08.M_ky_shockwave08","24","0","10","1","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_polarShockwave02.M_ky_polarShockwave02","24","0","20","2","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_gaseous03.M_ky_gaseous03","24","0","12","1","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_trailGround01.M_ky_trailGround01","24","0","14","1","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_shockWave05_2.M_ky_shockWave05_2","24","0","10","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultParticle.DefaultParticle","24","0","54","1","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_trailGround01_2.M_ky_trailGround01_2","24","0","12","1","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_dust02.M_ky_dust02","24","0","10","1","0.000000","0","0"
"/Game/AdvancedMagicFX13/Materials/M_ky_aura09.M_ky_aura09","24","0","10","1","0.000000","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_vortex04_4x4.M_ky_vortex04_4x4","24","0","16","2","0.000000","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_trail_sword_attribute.M_ky_trail_sword_attribute","24","0","10","1","0.000000","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_waterDust.M_ky_waterDust","24","0","103","1","0.000000","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_turbDust.M_ky_turbDust","24","0","20","2","0.000000","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_trail_sword.M_ky_trail_sword","24","0","10","1","0.000000","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_trail_sword_primitive.M_ky_trail_sword_primitive","24","0","10","1","0.000000","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_empty.M_ky_empty","24","0","8","1","0.000000","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_aura14.M_ky_aura14","24","0","20","2","0.000000","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_primitive.M_ky_primitive","24","0","10","1","0.000000","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_shockWave03_4x4.M_ky_shockWave03_4x4","24","0","16","2","0.000000","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_ice04.M_ky_ice04","24","0","12","1","0.000000","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_noiseSmoke2.M_ky_noiseSmoke2","24","0","10","1","0.000000","0","0"
"/Game/AdvancedMagicFX12/Materials/M_ky_sword_black.M_ky_sword_black","24","0","40","1","0.000000","0","0"
