"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/ArtTools/RenderToTexture/Materials/Debug/M_Emissive_Color.M_Emissive_Color","0","0","2","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","62","2","0.000000","0","0"
"/OculusVR/Materials/PokeAHoleMaterial.PokeAHoleMaterial","0","0","8","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","0","0","8","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","0","24","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","0","8","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","74","6","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","0","12","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","0","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/BaseFlattenMaterial.BaseFlattenMaterial","0","0","52","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","44","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","17","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","115","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","871","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","35","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","2","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","17","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","8","1","0.000000","0","0"
"/Game/TheSapphire/Art/Materials/M_CaveMaster.M_CaveMaster","0","150","150","2","101.992096","0","0"
"/Game/TheSapphire/Art/Materials/M_Props.M_Props","0","94","96","2","70.282120","0","0"
"/Game/TheSapphire/Art/Materials/M_Curtain.M_Curtain","0","47","48","2","35.474945","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","63","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","0","112","1","0.000000","0","0"
"/Game/TheSapphire/Art/Materials/M_Wood.M_Wood","0","21","21","1","18.811373","0","0"
"/Game/TheSapphire/Art/Materials/M_Rocks.M_Rocks","0","21","21","1","16.417435","0","0"
"/Game/TheSapphire/Art/Materials/M_LightBeam.M_LightBeam","0","8","8","1","4.244808","0","0"
"/Game/TheSapphire/Art/Materials/M_Foliage.M_Foliage","0","42","42","1","25.373558","0","0"
"/Game/TheSapphire/Art/Materials/M_Glass.M_Glass","0","40","40","1","175.569305","0","0"
"/Game/TheSapphire/Art/Materials/M_Water.M_Water","0","86","86","1","159.466980","0","0"
"/Game/TheSapphire/Art/Materials/M_Terrain.M_Terrain","0","691","459","5","428.347809","368","616"
"/Game/TheSapphire/Art/Materials/M_LF_Caustics.M_LF_Caustics","0","17","17","1","4.816887","0","0"
"/Game/TheSapphire/Art/Decals/Materials/MI_D_Decals.MI_D_Decals","0","31","31","1","19.132935","0","0"
"/Game/TheSapphire/Art/Materials/M_CubeMaterial.M_CubeMaterial","0","21","21","1","12.593255","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_Whirligig.M_Whirligig","0","24","24","1","12.770101","0","0"
"/Game/Pspsps_Cat/Materials/Environment/M_Environment_A.M_Environment_A","0","33","33","1","18.273504","0","0"
"/Game/Pspsps_Cat/Materials/Environment/M_Butterfly_A.M_Butterfly_A","0","56","56","1","33.425953","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_Hiking_hat_A.M_Hiking_hat_A","0","24","24","1","12.236375","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_GrassA_red.M_GrassA_red","0","21","21","1","13.038800","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_Baton_wood.M_Baton_wood","0","24","24","1","12.709347","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_SpadA.M_SpadA","0","21","21","1","13.522778","0","0"
"/Game/Pspsps_Cat/Meshes/Equipment/M_Pan.M_Pan","0","21","21","1","13.190763","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_MeatA.M_MeatA","0","21","21","1","13.205823","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_Dried_fish.M_Dried_fish","0","21","21","1","12.918543","0","0"
"/Game/Pspsps_Cat/Materials/Equipment/M_Bag_bread.M_Bag_bread","0","24","24","1","11.971645","0","0"
